"Gene_A"	"Gene_B"
"XPO1"	"TSTA3"
"XPO1"	"IRF3"
"XPO1"	"TRIP4"
"XPO1"	"CRY1"
"XPO1"	"CRY2"
"XPO1"	"DCAF8"
"XPO1"	"VIRMA"
"XPO1"	"TWF2"
"XPO1"	"ARMC6"
"XPO1"	"MEPCE"
"XPO1"	"TLK2"
"XPO1"	"CAMK1D"
"XPO1"	"UBR1"
"XPO1"	"RAVER1"
"XPO1"	"UBA3"
"XPO1"	"DDX1"
"XPO1"	"NDRG1"
"XPO1"	"PTPRU"
"XPO1"	"FERMT2"
"XPO1"	"NABP1"
"XPO1"	"DCPS"
"XPO1"	"NMD3"
"XPO1"	"L3MBTL3"
"XPO1"	"IPO9"
"XPO1"	"TGS1"
"XPO1"	"PCYT2"
"XPO1"	"TSG101"
"XPO1"	"GRWD1"
"XPO1"	"TUBGCP2"
"XPO1"	"URM1"
"XPO1"	"WDR12"
"XPO1"	"XRN2"
"XPO1"	"CSTF2T"
"XPO1"	"RANBP3"
"XPO1"	"UBE2Z"
"XPO1"	"VPS37B"
"XPO1"	"SCPEP1"
"XPO1"	"PTPRH"
"XPO1"	"SSU72"
"XPO1"	"CYLD"
"XPO1"	"RAD18"
"XPO1"	"RNF146"
"XPO1"	"PIH1D1"
"XPO1"	"MAT2B"
"XPO1"	"CNOT2"
"XPO1"	"HDAC6"
"XPO1"	"IPO11"
"XPO1"	"DDX19B"
"XPO1"	"HDAC5"
"XPO1"	"STK24"
"XPO1"	"IKBKG"
"XPO1"	"SLC30A1"
"BTAF1"	"FOXH1"
"BTAF1"	"LYPD3"
"BTAF1"	"TBP"
"BTAF1"	"BSG"
"BTAF1"	"FOXG1"
"BTAF1"	"FOXL2"
"BTAF1"	"FOXL1"
"BTAF1"	"TEAD2"
"BTAF1"	"FOXI2"
"BTAF1"	"PNKD"
"BTAF1"	"FOXB1"
"BTAF1"	"FOXQ1"
"BTAF1"	"TNFSF13B"
"BTAF1"	"TRRAP"
"ATP2A1"	"SH3BGRL"
"ATP2A1"	"CFTR"
"ATP2A1"	"TNFRSF1B"
"ATP2A1"	"PLN"
"ATP2A1"	"PTPRM"
"ATP2A1"	"TPTE"
"ATP2A1"	"CUL3"
"ATP2A1"	"ITPR3"
"ATP2A1"	"SETDB1"
"ATP2A1"	"DUSP7"
"ATP2A1"	"GCNT2"
"ATP2A1"	"ROGDI"
"ATP2A1"	"METTL14"
"ATP2A1"	"WWOX"
"PIP5K1B"	"SPOP"
"PIP5K1B"	"VIRMA"
"ARHGEF10"	"DNAJB5"
"ARHGEF10"	"PSME4"
"ARHGEF10"	"SART3"
"ARHGEF10"	"CCDC88A"
"ARHGEF10"	"CBWD3"
"ARHGEF10"	"VIRMA"
"ARHGEF10"	"WDR48"
"ARHGEF10"	"RSPRY1"
"ARHGEF10"	"RNF31"
"ARHGEF10"	"SPSB2"
"ARHGEF10"	"SETD2"
"ARHGEF10"	"PTRH2"
"ARHGEF10"	"CD2AP"
"ARHGEF10"	"COPG1"
"ZNF609"	"PRKCI"
"ZNF609"	"DYNLL1"
"ZNF609"	"VIRMA"
"ZNF609"	"ATL3"
"ZNF609"	"USP7"
"ZNF609"	"INTS14"
"ZNF646"	"NSA2"
"ZNF646"	"VIRMA"
"PDZD2"	"VIRMA"
"PDZD2"	"PKP4"
"SPTBN2"	"NRAS"
"SPTBN2"	"KRAS"
"SPTBN2"	"FLNA"
"SPTBN2"	"APEX1"
"SPTBN2"	"MYH9"
"SPTBN2"	"MLH1"
"SPTBN2"	"KDM5C"
"SPTBN2"	"NCAPD3"
"SPTBN2"	"IQGAP1"
"SPTBN2"	"CAPZA2"
"SPTBN2"	"ACTB"
"SPTBN2"	"PPP1CB"
"SPTBN2"	"DYNLT1"
"SPTBN2"	"ILF2"
"SPTBN2"	"VIRMA"
"SPTBN2"	"ATAD2"
"SPTBN2"	"SYNPO"
"SPTBN2"	"MYO18A"
"SPTBN2"	"SGTB"
"SPTBN2"	"MYO19"
"SPTBN2"	"EXOC2"
"SPTBN2"	"SORT1"
"SPTBN2"	"CORO1B"
"SPTBN2"	"ASF1A"
"MAST4"	"NINL"
"SEC16A"	"ANKRD28"
"SEC16A"	"HDAC3"
"SEC16A"	"P4HA2"
"SEC16A"	"SEC24A"
"SEC16A"	"SEC24B"
"SEC16A"	"AP2A1"
"SEC16A"	"BAG3"
"SEC16A"	"LATS1"
"SEC16A"	"C4BPA"
"SEC16A"	"CLTA"
"SEC16A"	"CLTB"
"SEC16A"	"HNRNPA1"
"SEC16A"	"IMPDH2"
"SEC16A"	"PRKAR2A"
"SEC16A"	"DSP"
"SEC16A"	"ZKSCAN1"
"SEC16A"	"VCL"
"SEC16A"	"IMPDH1"
"SEC16A"	"CDK2"
"SEC16A"	"CAD"
"SEC16A"	"MAPK1"
"SEC16A"	"SHC1"
"SEC16A"	"PRKAR2B"
"SEC16A"	"MYH9"
"SEC16A"	"HELZ"
"SEC16A"	"IQGAP1"
"SEC16A"	"CAPZA2"
"SEC16A"	"CSNK1A1"
"SEC16A"	"CSNK1E"
"SEC16A"	"MCM2"
"SEC16A"	"EMD"
"SEC16A"	"ERF"
"SEC16A"	"IRAK1"
"SEC16A"	"HNRNPM"
"SEC16A"	"CLTCL1"
"SEC16A"	"SEC24C"
"SEC16A"	"HNRNPK"
"SEC16A"	"PPP1CB"
"SEC16A"	"CLTC"
"SEC16A"	"NFKB2"
"SEC16A"	"FKBP3"
"SEC16A"	"DUSP2"
"SEC16A"	"GOLGA2"
"SEC16A"	"AHNAK"
"SEC16A"	"TNK1"
"SEC16A"	"PICALM"
"SEC16A"	"MTM1"
"SEC16A"	"CUL3"
"SEC16A"	"TRIM29"
"SEC16A"	"DCTN1"
"SEC16A"	"MAP7"
"SEC16A"	"RBM39"
"SEC16A"	"PUM1"
"SEC16A"	"CLINT1"
"SEC16A"	"IQCB1"
"SEC16A"	"SEC23B"
"SEC16A"	"MAPRE1"
"SEC16A"	"DBN1"
"SEC16A"	"HNRNPUL2"
"SEC16A"	"P3H1"
"SEC16A"	"PRRC2B"
"SEC16A"	"LRRK2"
"SEC16A"	"FAM83B"
"SEC16A"	"KIAA1217"
"SEC16A"	"RC3H1"
"SEC16A"	"KANK2"
"SEC16A"	"VIRMA"
"SEC16A"	"MIDEAS"
"SEC16A"	"FIP1L1"
"SEC16A"	"FAM83H"
"SEC16A"	"FAM83A"
"SEC16A"	"CAND1"
"SEC16A"	"ANKHD1"
"SEC16A"	"SPART"
"SEC16A"	"CCAR2"
"SEC16A"	"SYNPO"
"SEC16A"	"CPSF7"
"SEC16A"	"CHD6"
"SEC16A"	"PPP1R13L"
"SEC16A"	"SMG7"
"SEC16A"	"MYO18A"
"SEC16A"	"MYO19"
"SEC16A"	"CDKN2AIPNL"
"SEC16A"	"FUBP3"
"SEC16A"	"WDR92"
"SEC16A"	"RBM14"
"SEC16A"	"ARX"
"SEC16A"	"ATXN2"
"SEC16A"	"MAP3K3"
"SEC16A"	"PKP2"
"SEC16A"	"CEP250"
"SEC16A"	"RBM4"
"SEC16A"	"WDR33"
"SEC16A"	"KLK15"
"SEC16A"	"FAM83D"
"SEC16A"	"PLEKHA5"
"SEC16A"	"CENPJ"
"SEC16A"	"XPNPEP3"
"SEC16A"	"EIF4ENIF1"
"SEC16A"	"LATS2"
"SEC16A"	"BMP2K"
"SEC16A"	"PIH1D1"
"SEC16A"	"FAM120C"
"SEC16A"	"GTSE1"
"SEC16A"	"FAM120A"
"SEC16A"	"AIPL1"
"SEC16A"	"LIMA1"
"SEC16A"	"TRPS1"
"SEC16A"	"PFDN2"
"SEC16A"	"AKAP8L"
"SEC16A"	"MYO6"
"SEC16A"	"CAMK2A"
"SEC16A"	"BTBD3"
"SEC16A"	"PKP3"
"SEC16A"	"NCOR2"
"PLXNB2"	"TACC1"
"PLXNB2"	"HLA-E"
"PLXNB2"	"APEX1"
"PLXNB2"	"LMAN2"
"PLXNB2"	"PTCH1"
"PLXNB2"	"PTPRK"
"PLXNB2"	"VIRMA"
"PLXNB2"	"PVRIG"
"PLXNB2"	"BTNL8"
"PLXNB2"	"LYPD6"
"PLXNB2"	"C12ORF57"
"PLXNB2"	"NIF3L1"
"PLXNB2"	"SIAE"
"AREL1"	"UBE2D1"
"AREL1"	"UBE2L3"
"RIMBP2"	"USP3"
"KHNYN"	"RBCK1"
"TECPR2"	"GABARAP"
"TECPR2"	"GABARAPL2"
"TECPR2"	"PCID2"
"TECPR2"	"DKFZP762B153"
"TECPR2"	"VIRMA"
"TECPR2"	"MAP1LC3C"
"TECPR2"	"MAP1LC3B"
"TECPR2"	"GABARAPL1"
"U2SURP"	"MYC"
"U2SURP"	"ESR1"
"U2SURP"	"YES1"
"U2SURP"	"RPSA"
"U2SURP"	"RPS2"
"U2SURP"	"FUS"
"U2SURP"	"MFAP1"
"U2SURP"	"RPS8"
"U2SURP"	"H4C1|H4C2|H4C3|H4C4|H4C5|H4C6|H4C8|H4C9|H4C11|H4C12|H4C13|H4C14|H4C15|H4-16"
"U2SURP"	"ACTC1"
"U2SURP"	"CUL1"
"U2SURP"	"CUL3"
"U2SURP"	"SF3A2"
"U2SURP"	"SF3A1"
"U2SURP"	"ZRSR2"
"U2SURP"	"VIRMA"
"U2SURP"	"CAND1"
"U2SURP"	"COPS5"
"U2SURP"	"WDFY2"
"U2SURP"	"METTL14"
"SETD1A"	"OGT"
"SETD1A"	"TP53"
"SETD1A"	"USF1"
"SETD1A"	"HCFC1"
"SETD1A"	"PRMT2"
"SETD1A"	"PRPS1"
"SETD1A"	"VIRMA"
"SETD1A"	"WDR82"
"SETD1A"	"BOD1L1"
"SETD1A"	"PNISR"
"SETD1A"	"EDA"
"SETD1A"	"NUP50"
"SETD1A"	"EPB41L3"
"N4BP3"	"FGFR1OP"
"N4BP3"	"ESR1"
"N4BP3"	"CAPZA2"
"N4BP3"	"DYNLL1"
"N4BP3"	"KIF7"
"N4BP3"	"RNF41"
"N4BP3"	"MYO5C"
"N4BP3"	"GTSE1"
"N4BP3"	"USP20"
"KDM6B"	"VIRMA"
"PER2"	"TP53"
"PER2"	"MDM2"
"PER2"	"VIRMA"
"PER2"	"BTRC"
"SYNJ2"	"VIRMA"
"SYNJ2"	"BICD2"
"SYNJ2"	"SH3KBP1"
"SYNM"	"FGFR1OP"
"SYNM"	"ERBB2"
"SYNM"	"CSNK2A2"
"SYNM"	"ERBB3"
"SYNM"	"AMPH"
"SYNM"	"GRB2"
"SYNM"	"CUL4A"
"SYNM"	"ERBB4"
"SYNM"	"CEP135"
"SYNM"	"VIRMA"
"SYNM"	"COPS6"
"SYNM"	"CT55"
"SYNM"	"SKA1"
"SYNM"	"DNAJB4"
"ZBTB5"	"KIFC3"
"KIAA0355"	"YWHAB"
"KIAA0355"	"KRBOX4"
"KIAA0355"	"VIRMA"
"KIAA0355"	"BICD2"
"KIAA0355"	"MKS1"
"KIAA0355"	"MYH13"
"KIF3B"	"APP"
"KIF3B"	"PSMC5"
"KIF3B"	"AKAP12"
"KIF3B"	"STK4"
"KIF3B"	"STK3"
"KIF3B"	"SLC9A3R2"
"KIF3B"	"VIRMA"
"KIF3B"	"DYRK2"
"KIF3B"	"SAV1"
"KIF3B"	"KIF3A"
"PFAS"	"SGTA"
"PFAS"	"CCDC22"
"PFAS"	"NIPSNAP2"
"PFAS"	"SERPINC1"
"PFAS"	"HLA-B"
"PFAS"	"LDHB"
"PFAS"	"CAPN1"
"PFAS"	"EPB41"
"PFAS"	"PC"
"PFAS"	"PABPC1"
"PFAS"	"CKB"
"PFAS"	"EEF2"
"PFAS"	"VCL"
"PFAS"	"TFE3"
"PFAS"	"GART"
"PFAS"	"PAICS"
"PFAS"	"MCC"
"PFAS"	"MSN"
"PFAS"	"APEX1"
"PFAS"	"PRDX6"
"PFAS"	"ECHS1"
"PFAS"	"ADSL"
"PFAS"	"HSPA9"
"PFAS"	"VHL"
"PFAS"	"RABIF"
"PFAS"	"RAP1GDS1"
"PFAS"	"USP14"
"PFAS"	"EIF5"
"PFAS"	"NPEPPS"
"PFAS"	"CNBP"
"PFAS"	"YWHAZ"
"PFAS"	"XIAP"
"PFAS"	"PPAT"
"PFAS"	"VAC14"
"PFAS"	"PAK2"
"PFAS"	"MTM1"
"PFAS"	"KEAP1"
"PFAS"	"EIF4H"
"PFAS"	"PPP6R3"
"PFAS"	"GNAS"
"PFAS"	"TTC38"
"PFAS"	"VIRMA"
"PFAS"	"UBR1"
"PFAS"	"CHERP"
"PFAS"	"RAVER1"
"PFAS"	"FLAD1"
"PFAS"	"FERMT2"
"PFAS"	"DCPS"
"PFAS"	"ISOC1"
"PFAS"	"UIMC1"
"PFAS"	"USP28"
"PFAS"	"DNAJC7"
"PFAS"	"GINS3"
"PFAS"	"ERP44"
"PFAS"	"ABHD14A"
"PFAS"	"PDCD10"
"PFAS"	"DUSP26"
"PFAS"	"MAT2B"
"PFAS"	"TNFRSF10D"
"PFAS"	"PRKAG2"
"PFAS"	"TRAF6"
"PFAS"	"BZW2"
"MCF2L"	"APEX1"
"MCF2L"	"CDC42"
"MCF2L"	"RAC1"
"MCF2L"	"VIRMA"
"NACAD"	"VAPB"
"ADAMTS3"	"VIRMA"
"DCLK1"	"SIPA1L1"
"DCLK1"	"DCX"
"DCLK1"	"KIF1C"
"DCLK1"	"MAST3"
"DCLK1"	"EIF4E2"
"DCLK1"	"SRGAP2"
"DCLK1"	"GIGYF1"
"DCLK1"	"NADK"
"DCLK1"	"ESR1"
"DCLK1"	"NF1"
"DCLK1"	"CDC25B"
"DCLK1"	"CDC25C"
"DCLK1"	"AFDN"
"DCLK1"	"HDAC4"
"DCLK1"	"CDK16"
"DCLK1"	"CAMSAP2"
"DCLK1"	"TIAM1"
"DCLK1"	"DCTN1"
"DCLK1"	"MELK"
"DCLK1"	"ZNF638"
"DCLK1"	"PTPN14"
"DCLK1"	"DGUOK"
"DCLK1"	"TBC1D25"
"DCLK1"	"CDCA8"
"DCLK1"	"CEP170"
"DCLK1"	"MAP3K21"
"DCLK1"	"SH3PXD2A"
"DCLK1"	"DENND4C"
"DCLK1"	"ANKRD34A"
"DCLK1"	"PLEKHA7"
"DCLK1"	"LARP1"
"DCLK1"	"GIGYF2"
"DCLK1"	"CEP128"
"DCLK1"	"SYDE1"
"DCLK1"	"DENND4A"
"DCLK1"	"PHLDB2"
"DCLK1"	"LCA5"
"DCLK1"	"KSR1"
"DCLK1"	"SPICE1"
"DCLK1"	"RPTOR"
"DCLK1"	"NAV1"
"DCLK1"	"FAM110B"
"DCLK1"	"DENND1A"
"DCLK1"	"SH3RF3"
"DCLK1"	"HDAC7"
"DCLK1"	"DEPDC1B"
"DCLK1"	"SRSF12"
"DCLK1"	"EDC3"
"DCLK1"	"RAB3IP"
"DCLK1"	"MAGI1"
"DCLK1"	"TESK2"
"DCLK1"	"MAPKAP1"
"DCLK1"	"FAM110A"
"DCLK1"	"LPIN3"
"DCLK1"	"RTKN"
"DCLK1"	"SLC4A1AP"
"DCLK1"	"PLEKHA5"
"DCLK1"	"KIF13B"
"DCLK1"	"INPP5E"
"DCLK1"	"DNAAF2"
"DCLK1"	"FAM53C"
"DCLK1"	"SH3BP4"
"DCLK1"	"LRFN1"
"DCLK1"	"CGN"
"DCLK1"	"LIMA1"
"DCLK1"	"NUFIP1"
"DCLK1"	"RASAL2"
"DCLK1"	"USP21"
"DCLK1"	"ZBTB21"
"DCLK1"	"PPM1H"
"DCLK1"	"AGAP1"
"DCLK1"	"GAB2"
"DCLK1"	"CBY1"
"DCLK1"	"STARD13"
"DCLK1"	"KCTD3"
"CEP290"	"ARPC3"
"CEP290"	"CFAP410"
"CEP290"	"CEP104"
"CEP290"	"USO1"
"CEP290"	"PMPCB"
"CEP290"	"OFD1"
"CEP290"	"HERC2"
"CEP290"	"LDHA"
"CEP290"	"CYB5R3"
"CEP290"	"HMGN1"
"CEP290"	"CALM1"
"CEP290"	"CALM2"
"CEP290"	"GYS1"
"CEP290"	"MIF"
"CEP290"	"UBA1"
"CEP290"	"AHCY"
"CEP290"	"APEX1"
"CEP290"	"KDELR2"
"CEP290"	"MCM7"
"CEP290"	"CDKN1A"
"CEP290"	"ANP32A"
"CEP290"	"CSNK1E"
"CEP290"	"BCAP31"
"CEP290"	"PGD"
"CEP290"	"AK2"
"CEP290"	"MTPN"
"CEP290"	"RAB2A"
"CEP290"	"FKBP4"
"CEP290"	"AKAP12"
"CEP290"	"SSBP1"
"CEP290"	"YWHAH"
"CEP290"	"PLP2"
"CEP290"	"LGALS3BP"
"CEP290"	"ECH1"
"CEP290"	"TARDBP"
"CEP290"	"KIF14"
"CEP290"	"PCM1"
"CEP290"	"PTGES3"
"CEP290"	"PTPRR"
"CEP290"	"MAPRE1"
"CEP290"	"CSPP1"
"CEP290"	"KIAA0753"
"CEP290"	"KIF7"
"CEP290"	"CCDC14"
"CEP290"	"CEP170"
"CEP290"	"CEP350"
"CEP290"	"CEP135"
"CEP290"	"HAUS3"
"CEP290"	"TPGS1"
"CEP290"	"CEP128"
"CEP290"	"HAUS6"
"CEP290"	"PEG10"
"CEP290"	"LUZP1"
"CEP290"	"CAND1"
"CEP290"	"CEP57"
"CEP290"	"MIB1"
"CEP290"	"LRRC49"
"CEP290"	"NIN"
"CEP290"	"NEDD1"
"CEP290"	"SREK1"
"CEP290"	"PIBF1"
"CEP290"	"EMG1"
"CEP290"	"ISOC1"
"CEP290"	"HAUS1"
"CEP290"	"TBC1D31"
"CEP290"	"DTNBP1"
"CEP290"	"PAWR"
"CEP290"	"CCDC138"
"CEP290"	"FOPNL"
"CEP290"	"NEK1"
"CEP290"	"MPHOSPH9"
"CEP290"	"HAUS7"
"CEP290"	"CCDC77"
"CEP290"	"GPATCH1"
"CEP290"	"WDR83"
"CEP290"	"HAUS8"
"CEP290"	"TCHP"
"CEP290"	"DDX47"
"CEP290"	"HAUS4"
"CEP290"	"C11ORF49"
"CEP290"	"MED4"
"CEP290"	"CEP72"
"CEP290"	"WRAP73"
"CEP290"	"PNMA2"
"CEP290"	"SSX2IP"
"CEP290"	"NINL"
"CEP290"	"CHTOP"
"CEP290"	"NME7"
"CEP290"	"CCDC61"
"SNPH"	"VIRMA"
"ERC2"	"IQCB1"
"ERC2"	"DGUOK"
"ERC2"	"RIMS1"
"ERC2"	"ERC1"
"ANKRD28"	"RAD21"
"ANKRD28"	"UBR5"
"ANKRD28"	"HOXC4"
"ANKRD28"	"XRCC6"
"ANKRD28"	"APC"
"ANKRD28"	"DNAJB1"
"ANKRD28"	"MAPK1"
"ANKRD28"	"CDC25A"
"ANKRD28"	"BRCA1"
"ANKRD28"	"MAPK8"
"ANKRD28"	"NEK4"
"ANKRD28"	"PLK1"
"ANKRD28"	"FAM193A"
"ANKRD28"	"FOXK1"
"ANKRD28"	"FOXK2"
"ANKRD28"	"EPS8"
"ANKRD28"	"GRB10"
"ANKRD28"	"MTMR3"
"ANKRD28"	"RCN2"
"ANKRD28"	"FLNC"
"ANKRD28"	"SMC1A"
"ANKRD28"	"USP10"
"ANKRD28"	"NFATC4"
"ANKRD28"	"ABRAXAS2"
"ANKRD28"	"FOXD4L6"
"ANKRD28"	"ODF2"
"ANKRD28"	"CEP162"
"ANKRD28"	"RPGRIP1L"
"ANKRD28"	"VIRMA"
"ANKRD28"	"CEP128"
"ANKRD28"	"USP49"
"ANKRD28"	"MOB1B"
"ANKRD28"	"CNTRL"
"ANKRD28"	"LCA5"
"ANKRD28"	"HOOK3"
"ANKRD28"	"ANKRD44"
"ANKRD28"	"KRI1"
"ANKRD28"	"RASSF8"
"ANKRD28"	"SHKBP1"
"ANKRD28"	"CEP192"
"ANKRD28"	"FBF1"
"ANKRD28"	"TRIM41"
"ANKRD28"	"LEO1"
"ANKRD28"	"ARHGEF2"
"ANKRD28"	"ENTR1"
"ANKRD28"	"AP2M1"
"ANKRD28"	"CEP19"
"ANKRD28"	"SNX18"
"ANKRD28"	"PPP1R9B"
"ANKRD28"	"DCLRE1C"
"ANKRD28"	"SH3GL3"
"ANKRD28"	"CEP44"
"ANKRD28"	"DUSP15"
"ANKRD28"	"MOB1A"
"ANKRD28"	"NECAP2"
"ANKRD28"	"PLK2"
"ANKRD28"	"WHRN"
"ANKRD28"	"CTTNBP2NL"
"ANKRD28"	"TBK1"
"ANKRD28"	"DUSP13"
"ANKRD28"	"HOOK1"
"ANKRD28"	"USP21"
"ANKRD28"	"PPP1R9A"
"ANKRD28"	"PLEKHG1"
"ANKRD28"	"HECTD1"
"ANKRD28"	"AKAP8L"
"ANKRD28"	"SMC3"
"ANKRD28"	"MAGED1"
"ARHGEF11"	"PAK4"
"ARHGEF11"	"ESR1"
"ARHGEF11"	"GNA13"
"ARHGEF11"	"VIRMA"
"ARHGEF11"	"HOOK3"
"ARHGEF11"	"ARAP2"
"ARHGEF11"	"TRMT61A"
"ZNF536"	"SOX2"
"ZNF536"	"TEAD2"
"ZNF536"	"FOXC2"
"ZNF536"	"FOXJ2"
"PRORP"	"SCN2B"
"PRORP"	"COQ9"
"PRORP"	"RP2"
"PRORP"	"F12"
"PRORP"	"EFNB2"
"PRORP"	"PLAUR"
"PRORP"	"PTPRR"
"PRORP"	"OXLD1"
"PRORP"	"MRM1"
"PRORP"	"HIBCH"
"SMAD7"	"AXIN1"
"SMAD7"	"HDAC3"
"SMAD7"	"SMAD6"
"SMAD7"	"UBC"
"SMAD7"	"CTNNB1"
"SMAD7"	"BMPR1A"
"SMAD7"	"ACVR1B"
"SMAD7"	"TGFBR2"
"SMAD7"	"NEDD4"
"SMAD7"	"USP11"
"SMAD7"	"SMAD4"
"SMAD7"	"HDAC1"
"SMAD7"	"TAB1"
"SMAD7"	"SMAD2"
"SMAD7"	"MAPK14"
"SMAD7"	"RNF111"
"SMAD7"	"HDAC2"
"SMAD7"	"ITCH"
"SMAD7"	"WWP1"
"SMAD7"	"HDAC6"
"SMAD7"	"LEF1"
"SMAD7"	"HDAC5"
"SMAD7"	"AXIN2"
"SMAD7"	"STRAP"
"SMAD7"	"USP15"
"CHUK"	"TP73"
"CHUK"	"MAP3K7"
"CHUK"	"TRAF3IP2"
"CHUK"	"PPM1B"
"CHUK"	"PIAS1"
"CHUK"	"MYO1D"
"CHUK"	"ELP1"
"CHUK"	"BCL10"
"CHUK"	"TNF"
"CHUK"	"TUBB4A"
"CHUK"	"TPM3"
"CHUK"	"TUBB"
"CHUK"	"HSP90AB1"
"CHUK"	"UBC"
"CHUK"	"CALM3"
"CHUK"	"TUBA3D"
"CHUK"	"SRC"
"CHUK"	"AKT1"
"CHUK"	"AKT2"
"CHUK"	"MYH9"
"CHUK"	"MYH10"
"CHUK"	"HSPA9"
"CHUK"	"IRAK1"
"CHUK"	"CAPZA1"
"CHUK"	"MYL6"
"CHUK"	"ACTG1"
"CHUK"	"CLTC"
"CHUK"	"RELB"
"CHUK"	"CNTN2"
"CHUK"	"EEF1A2"
"CHUK"	"TRAF1"
"CHUK"	"FADD"
"CHUK"	"RIPK1"
"CHUK"	"Q5JUN8"
"CHUK"	"CDC73"
"CHUK"	"DHX29"
"CHUK"	"DHX40"
"CHUK"	"PAF1"
"CHUK"	"TNIP2"
"CHUK"	"TANK"
"CHUK"	"MAP3K3"
"CHUK"	"CARD11"
"CHUK"	"HSP70-1"
"LSM1"	"INPPL1"
"LSM1"	"PRPF4"
"LSM1"	"NSD2"
"LSM1"	"SNRPE"
"LSM1"	"SNRPD2"
"LSM1"	"SNRPD3"
"LSM1"	"ACTC1"
"LSM1"	"UBE3A"
"LSM1"	"P3H1"
"LSM1"	"PAN2"
"LSM1"	"PCID2"
"LSM1"	"PATL1"
"LSM1"	"DDX17"
"FYB1"	"NRAS"
"FYB1"	"GRB2"
"NPC1"	"PTPRK"
"NPC1"	"VIRMA"
"NPC1"	"TMOD3"
"NPC1"	"MRPS28"
"TBX3"	"KIF21B"
"TBX3"	"MAPK3"
"TBX3"	"CDK8"
"TBX3"	"KIF21A"
"TBX3"	"CDCA5"
"TBX3"	"DCP1A"
"TBX3"	"DNAJC11"
"AGPAT2"	"ESR1"
"AGPAT2"	"H1-3"
"AGPAT2"	"INTU"
"DEGS1"	"SURF4"
"DEGS1"	"EIF5B"
"DEGS1"	"PYGM"
"DEGS1"	"NT5E"
"DEGS1"	"GTF2F1"
"DEGS1"	"LPAR6"
"DEGS1"	"SLC16A1"
"DEGS1"	"NRG1"
"DEGS1"	"PTH1R"
"DEGS1"	"FLOT2"
"DEGS1"	"EIPR1"
"DEGS1"	"SCARA3"
"DEGS1"	"TCTN3"
"DEGS1"	"CYHR1"
"DEGS1"	"SUPT6H"
"DEGS1"	"HDGFL2"
"DEGS1"	"SIRT2"
"DEGS1"	"C4ORF3"
"DEGS1"	"UFD1"
"DEGS1"	"LSG1"
"ANGPT2"	"ITGB1"
"ANGPT2"	"ITGA5"
"ANGPT2"	"IQCB1"
"SCAMP1"	"DYNC1LI2"
"SCAMP1"	"LYPD3"
"SCAMP1"	"NRAS"
"SCAMP1"	"HRAS"
"SCAMP1"	"KRAS"
"SCAMP1"	"NT5E"
"SCAMP1"	"CD27"
"SCAMP1"	"DLK1"
"SCAMP1"	"MICA"
"SCAMP1"	"ENPP6"
"SCAMP1"	"TMEM17"
"SCAMP1"	"RTN4"
"SCAMP1"	"TMEM216"
"SCAMP2"	"ATP5MG"
"SCAMP2"	"HRAS"
"SCAMP2"	"RPN1"
"SCAMP2"	"ASGR2"
"SCAMP2"	"PHB"
"SCAMP2"	"BCAP31"
"SCAMP2"	"GPM6A"
"SCAMP2"	"TSPAN5"
"SCAMP2"	"DLK1"
"SCAMP2"	"REEP5"
"SCAMP2"	"ART3"
"SCAMP2"	"NCAPH"
"SCAMP2"	"VIRMA"
"SCAMP2"	"TCTN3"
"SCAMP2"	"TMEM17"
"SCAMP2"	"JAGN1"
"SCAMP2"	"LPAR1"
"SCAMP2"	"BSCL2"
"SCAMP2"	"RTN4"
"KPNA5"	"ZRANB2"
"KPNA5"	"PTPN2"
"KPNA5"	"FBL"
"KPNA5"	"MCM2"
"KPNA5"	"RPS8"
"KPNA5"	"RAN"
"KPNA5"	"CUL3"
"KPNA5"	"KPNB1"
"KPNA5"	"LARP7"
"KPNA5"	"VIRMA"
"KPNA5"	"MEPCE"
"KPNA5"	"GATAD2B"
"ARPC1B"	"TPD52L2"
"ARPC1B"	"CALU"
"ARPC1B"	"SH3BGRL"
"ARPC1B"	"TOM1L1"
"ARPC1B"	"RPA2"
"ARPC1B"	"RASA1"
"ARPC1B"	"FLNA"
"ARPC1B"	"PRKACB"
"ARPC1B"	"CDK2"
"ARPC1B"	"CALR"
"ARPC1B"	"MYH9"
"ARPC1B"	"ANP32A"
"ARPC1B"	"WAS"
"ARPC1B"	"RANGAP1"
"ARPC1B"	"CRK"
"ARPC1B"	"CAPZA2"
"ARPC1B"	"DHPS"
"ARPC1B"	"AARS1"
"ARPC1B"	"TPD52"
"ARPC1B"	"VBP1"
"ARPC1B"	"SUMO1"
"ARPC1B"	"HSF1"
"ARPC1B"	"DR1"
"ARPC1B"	"UBE3A"
"ARPC1B"	"PPP2R5D"
"ARPC1B"	"DBN1"
"ARPC1B"	"PDCD4"
"ARPC1B"	"Q59GD5"
"ARPC1B"	"LRRK2"
"ARPC1B"	"SYNPO"
"ARPC1B"	"NT5C"
"ARPC1B"	"MYO18A"
"ARPC1B"	"ANP32B"
"ARPC1B"	"MYO19"
"ARPC1B"	"BTF3L4"
"ARPC1B"	"GON7"
"ARPC1B"	"MYO5C"
"ARPC1B"	"ACTR3B"
"ARPC1B"	"POGK"
"ARPC1B"	"METTL1"
"ARPC1B"	"LIMA1"
"ARPC1B"	"IPO11"
"ARPC1B"	"TPRKB"
"ARPC2"	"TPD52L2"
